country,year,sex,age_group,suicide_rates
Bosnia and Herzegovina,2019,Male,45-54 years,20.57
Costa Rica,2019,Male,45-54 years,20.61
Somalia,2019,Male,30-49 years,20.61
Mauritius,2019,Male,30-49 years,20.62
Suriname,2019,Female,65-74 years,20.62
India,2019,Female,75-84 years,20.65
Malaysia,2019,Both sexes,75-84 years,20.65
Micronesia,2019,Female,15-19 years,20.65
Moldova,2019,Male,25-34 years,20.67
Russia,2019,Male,15-19 years,20.67
Saint Lucia,2019,Both sexes,75-84 years,20.68
Comoros,2019,Female,65-74 years,20.7
Niger,2019,Male,45-54 years,20.71
Kazakhstan,2019,Both sexes,25-34 years,20.72
Japan,2019,Both sexes,75-84 years,20.73
UAE,2019,Female,85+ years,20.73
Belgium,2019,Both sexes,35-44 years,20.74
Somalia,2019,Female,55-64 years,20.74
Norway,2019,Male,75-84 years,20.76
Sierra Leone,2019,Female,55-64 years,20.76
Belgium,2019,Male,25-34 years,20.78
Cambodia,2019,Male,75-84 years,20.81
India,2019,Male,65-74 years,20.81
Ukraine,2019,Male,15-24 years,20.83
Finland,2019,Male,15-24 years,20.85
Zimbabwe,2019,Male,25-34 years,20.87
Bhutan,2019,Female,85+ years,20.89
Somalia,2019,Male,35-44 years,20.9
Australia,2019,Male,75-84 years,20.93
Uruguay,2019,Both sexes,15-24 years,20.93
Nepal,2019,Male,15-29  years,20.95
Montenegro,2019,Both sexes,All Ages,20.95
Mauritius,2019,Male,65-74 years,20.98
Finland,2019,Both sexes,25-34 years,20.99
Sierra Leone,2019,Male,85+ years,200.7
Nigeria,2019,Both sexes,85+ years,201.1
Lesotho,2019,Both sexes,45-54 years,201.6
South Sudan,2019,Male,85+ years,201.6
Senegal,2019,Both sexes,85+ years,205
Equatorial Guinea,2019,Both sexes,85+ years,205.1
Timor-Leste,2019,Male,75-84 years,21
India,2019,Male,55-64 years,21.01
North Korea,2019,Female,75-84 years,21.02
Switzerland,2019,Both sexes,55-64 years,21.03
Nepal,2019,Both sexes,75-84 years,21.06
Micronesia,2019,Female,75-84 years,21.07
Canada,2019,Male,75-84 years,21.08
Hungary,2019,Both sexes,45-54 years,21.08
Ethiopia,2019,Both sexes,55-64 years,21.09
India,2019,Male,25-34 years,21.11
Sri Lanka,2019,Male,35-44 years,21.11
Georgia,2019,Male,45-54 years,21.12
Nepal,2019,Male,35-44 years,21.12
France,2019,Male,35-44 years,21.14
Micronesia,2019,Female,25-34 years,21.14
Switzerland,2019,Both sexes,65-74 years,21.15
Equatorial Guinea,2019,Male,45-54 years,21.16
Haiti,2019,Both sexes,75-84 years,21.16
Kazakhstan,2019,Female,75-84 years,21.16
Thailand,2019,Male,35-44 years,21.17
Maldives,2019,Male,75-84 years,21.18
Poland,2019,Male,25-34 years,21.18
Iceland,2019,Male,65-74 years,21.19
Argentina,2019,Male,65-74 years,21.2
Slovakia,2019,Male,35-44 years,21.2
Belarus,2019,Both sexes,All Ages,21.2
Iceland,2019,Male,15-29  years,21.21
Estonia,2019,Male,15-24 years,21.22
Slovakia,2019,Male,All Ages,21.22
Ireland,2019,Male,35-44 years,21.24
Nepal,2019,Male,30-49 years,21.24
Uruguay,2019,Both sexes,All Ages,21.24
USA,2019,Both sexes,55-64 years,21.27
Czechia,2019,Both sexes,85+ years,21.28
Czechia,2019,Male,45-54 years,21.31
Croatia,2019,Both sexes,45-54 years,21.32
Côte d’Ivoire,2019,Male,35-44 years,21.33
Ireland,2019,Male,55-64 years,21.33
Cape Verde,2019,Male,All Ages,21.34
Kyrgyzstan,2019,Female,85+ years,21.35
Sri Lanka,2019,Male,30-49 years,21.35
Bulgaria,2019,Male,55-64 years,21.36
Slovakia,2019,Male,30-49 years,21.36
Poland,2019,Male,35-44 years,21.4
Kiribati,2019,Female,85+ years,21.42
Thailand,2019,Male,30-49 years,21.44
Viet Nam,2019,Both sexes,85+ years,21.44
Latvia,2019,Both sexes,65-74 years,21.48
Afghanistan,2019,Female,85+ years,21.49
New Zealand,2019,Male,30-49 years,21.49
Côte d’Ivoire,2019,Male,30-49 years,21.5
Denmark,2019,Male,45-54 years,21.5
Rwanda,2019,Both sexes,55-64 years,21.54
South Africa,2019,Both sexes,55-64 years,21.54
Viet Nam,2019,Male,55-64 years,21.54
Belgium,2019,Both sexes,30-49 years,21.56
Central African Republic,2019,Both sexes,35-44 years,21.56
Lithuania,2019,Male,15-24 years,21.57
Chile,2019,Male,55-64 years,21.6
Cambodia,2019,Both sexes,85+ years,21.62
Ukraine,2019,Both sexes,All Ages,21.63
DRC,2019,Female,65-74 years,21.66
Denmark,2019,Male,65-74 years,21.66
Madagascar,2019,Both sexes,55-64 years,21.7
Rwanda,2019,Male,45-54 years,21.71
Belize,2019,Male,30-49 years,21.74
Japan,2019,Male,All Ages,21.81
Estonia,2019,Both sexes,75-84 years,21.83
Hungary,2019,Male,35-44 years,21.83
India,2019,Male,30-49 years,21.86
New Zealand,2019,Male,35-44 years,21.87
Ireland,2019,Male,30-49 years,21.9
Pakistan,2019,Male,15-29  years,21.9
Tunisia,2019,Male,85+ years,21.91
Haiti,2019,Male,30-49 years,21.93
Sri Lanka,2019,Both sexes,55-64 years,21.93
Burkina Faso,2019,Both sexes,45-54 years,21.95
Estonia,2019,Male,35-44 years,21.95
Togo,2019,Male,35-44 years,21.95
Central African Republic,2019,Both sexes,30-49 years,21.96
Germany,2019,Male,45-54 years,21.96
Mauritius,2019,Male,15-24 years,21.97
Suriname,2019,Female,75-84 years,21.97
Cambodia,2019,Male,65-74 years,21.98
Poland,2019,Male,30-49 years,21.99
Djibouti,2019,Male,85+ years,210.1
Lesotho,2019,Male,65-74 years,210.6
Cameroon,2019,Both sexes,85+ years,212.8
Cape Verde,2019,Male,85+ years,214.2
Vanuatu,2019,Male,85+ years,215
Ethiopia,2019,Male,85+ years,217.6
Burkina Faso,2019,Both sexes,85+ years,218.2
Romania,2019,Both sexes,85+ years,22.02
Mozambique,2019,Male,All Ages,22.02
Mali,2019,Male,55-64 years,22.03
Kuwait,2019,Both sexes,85+ years,22.04
New Zealand,2019,Male,55-64 years,22.04
Brazil,2019,Male,75-84 years,22.05
Samoa,2019,Female,85+ years,22.05
Tajikistan,2019,Female,85+ years,22.12
Canada,2019,Male,55-64 years,22.17
Australia,2019,Male,25-34 years,22.18
Vanuatu,2019,Both sexes,55-64 years,22.19
Latvia,2019,Both sexes,25-34 years,22.22
Belgium,2019,Both sexes,65-74 years,22.25
India,2019,Male,35-44 years,22.26
Qatar,2019,Both sexes,85+ years,22.26
Samoa,2019,Male,65-74 years,22.26
Senegal,2019,Female,65-74 years,22.28
